city,street,price_pln,size_m2,rooms,floor,detail_url,image_url,year_built,market,heating,total_floors,intercom,basement,furnished,elevator,parking_space,gated_property,balcony,terrace,garden,longitude,latitude
Gdańsk,Przytulna,835565,77.0,4,4.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-osinskiego-77m2-mzn2045070370,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzYxN193aXp1YWxpemFjamEyLTEuanBnI3Y9MTc1NTg1NDEwNA==/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-wiszace-ogrody-gdansk-77-m.jpg,2026,pierwotny,C.O. miejskie,5,0,1,0,1,0,0,0,0,0,18.53625297,54.34867784
Gdańsk,Przytulna,842734,84.0,4,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-osinskiego-84m2-mzn2045070468,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzYxN193aXp1YWxpemFjamEyLTEuanBnI3Y9MTc1NTg1NDEwNA==/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-wiszace-ogrody-gdansk-84-m.jpg,2026,pierwotny,C.O. miejskie,5,0,0,0,0,0,0,0,0,0,18.53625297,54.34867784
Gdańsk,Przytulna,847983,81.0,4,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-osinskiego-81m2-mzn2045070349,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzYxN193aXp1YWxpemFjamEzLTEuanBnI3Y9MTc1NTg1NDEwNA==/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-wiszace-ogrody-gdansk-81-m.jpg,2026,pierwotny,C.O. miejskie,5,0,1,0,1,0,0,0,0,0,18.53625297,54.34867784
Gdańsk,Migowo,850356,60.0,3,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-piecki-migowo-60m2-mzn2046213331,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZ21nNDYxMjQzL2UvZ21nNDYxMjQzX21zX05IOTk0MDg0XzEuanBnI3Y9MV8zODExMDAxNjU2/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-piecki-migowo-60-m.jpg,2027,pierwotny,-1,4,0,0,0,1,0,0,1,0,0,18.56967,54.34409
Gdańsk,Przytulna,850905,81.0,4,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-osinskiego-81m2-mzn2045070343,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzYxN193aXp1YWxpemFjamEyLTEuanBnI3Y9MTc1NTg1NDEwNA==/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-wiszace-ogrody-gdansk-81-m.jpg,2026,pierwotny,C.O. miejskie,5,0,1,0,1,0,0,0,0,1,18.53625297,54.34867784
Gdańsk,Przytulna,851185,84.0,4,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-osinskiego-84m2-mzn2045070346,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzYxN193aXp1YWxpemFjamEzLTEuanBnI3Y9MTc1NTg1NDEwNA==/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-wiszace-ogrody-gdansk-84-m.jpg,2026,pierwotny,C.O. miejskie,5,0,0,0,0,0,0,0,0,0,18.53625297,54.34867784
Gdańsk,Przytulna,859636,84.0,4,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-osinskiego-84m2-mzn2045070351,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzYxN193aXp1YWxpemFjamEzLTEuanBnI3Y9MTc1NTg1NDEwNA==/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-wiszace-ogrody-gdansk-84-m.jpg,2026,pierwotny,C.O. miejskie,5,0,0,0,0,0,0,0,0,0,18.53625297,54.34867784
Gdańsk,Przytulna,864217,81.0,4,3.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-osinskiego-81m2-mzn2045070365,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzYxN193aXp1YWxpemFjamExLTEuanBnI3Y9MTc1NTg1NDEwNA==/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-wiszace-ogrody-gdansk-81-m.jpg,2026,pierwotny,C.O. miejskie,5,0,1,0,1,0,0,0,0,0,18.53625297,54.34867784
Gdańsk,Przytulna,868087,84.0,4,3.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-osinskiego-84m2-mzn2045070358,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzA2MTdfd2l6dWFsaXphY2phNi5qcGcjdj0xNzU1ODU0MTA0/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-wiszace-ogrody-gdansk-84-m.jpg,2026,pierwotny,C.O. miejskie,5,0,0,0,0,0,0,0,0,0,18.53625297,54.34867784
Gdańsk,Przytulna,922388,81.0,4,5.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-osinskiego-81m2-mzn2045070469,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzYxN193aXp1YWxpemFjamE1LTEuanBnI3Y9MTc1NTg1NDEwNA==/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-wiszace-ogrody-gdansk-81-m.jpg,2026,pierwotny,C.O. miejskie,5,0,1,0,1,0,0,0,1,0,18.53625297,54.34867784
Gdańsk,Chmielna,940000,45.0,2,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-chmielna-45m2-mzn2045875878,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvd2VzdGF0ZTUvNy93ZXN0YXRlNV9tc19XRTg0NTA1MF8xLmpwZyN2PTFfMzgwODYyNTgxMA==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-45-m.jpg,2013,wtórny,C.O. miejskie,6,0,0,0,1,1,0,0,0,1,18.6546336,54.3434694
Gdańsk,Prezydenta Lecha Kaczyńskiego,749000,55.0,3,3.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-prezydenta-lecha-kaczynskiego-55m2-mzn2046277222,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZ21nNDYyNTcxLzgvZ21nNDYyNTcxX21zXzc5MDM1MV8xLmpwZyN2PTFfMzgxMTExMzMxNw==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-przymorze-55-m.jpg,-1,wtórny,C.O. gazowe,4,1,1,0,0,1,0,0,0,0,18.6017856,54.4135057
Gdańsk,Skiby,649900,46.0,2,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-stogi-skiby-46m2-mzn2046166416,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZ3JhNjM3MDkvMy9ncmE2MzcwOV9tc18yMzYxMDY3Nl8yLmpwZyN2PTFfMzc4MTgwMzczNg==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-stogi-46-m.jpg,2025,pierwotny,C.O. miejskie,3,1,0,0,1,1,0,1,0,0,18.7087,54.3622
Gdańsk,Przytulna,944865,89.0,4,4.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-osinskiego-89m2-mzn2045070369,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzA2MTdfd2l6dWFsaXphY2phNC5qcGcjdj0xNzU1ODU0MTA0/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-wiszace-ogrody-gdansk-89-m.jpg,2026,pierwotny,C.O. miejskie,5,0,0,0,0,0,0,0,0,0,18.53625297,54.34867784
Gdańsk,Toruńska,1345428,67.0,3,6.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-torunska-67m2-mzn2046259863,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZ21nNDYyNTcxL2UvZ21nNDYyNTcxX21zXzY5NTE3Nl8xLmpwZyN2PTFfMzgwOTkyODM2Mw==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-67-m.jpg,-1,pierwotny,C.O. miejskie,6,1,0,0,1,1,0,1,0,0,18.652283,54.34281
Gdańsk,Ignacego Krasickiego,1399000,52.0,2,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-brzezno-ignacego-krasickiego-52m2-mzn2046096345,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZ21nNDYwNDA3L2EvZ21nNDYwNDA3X21zX0NQMzU5MDA2N18xLmpwZyN2PTFfMzgxMDM1NzU2OQ==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-brzezno-52-m.jpg,2018,wtórny,C.O. własne,4,1,0,0,0,1,1,1,0,0,18.6435144,54.4052801
Gdańsk,Czarny Dwór,2490000,86.0,4,3.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-brzezno-czarny-dwor-86m2-mzn2046087321,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEzMDI5My8yL28xMzAyOTNfbXNfUEFSSzExMzc2ODFfMS5qcGcjdj0xXzM3NjMzMjkxNDA=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-brzezno-86-m.jpg,2003,wtórny,C.O. miejskie,3,0,1,0,1,1,0,1,0,0,18.6111664,54.4078229
Gdańsk,Orunia Górna-Gdańsk Południe,320000,17.0,1,6.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-orunia-gorna-gdansk-poludnie-17m2-mzn2046253143,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvemdsb3N6ZW5pYS8yL3pnbG9zemVuaWFfbXNfZ3JhdGthLTQ0MDE3NzQ3XzEuanBnI3Y9MV8zODA4NjI1Nzkx/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-17-m.jpg,-1,wtórny,-1,10,0,0,0,1,0,0,0,0,0,18.60852242,54.31144126
Gdańsk,Tadeusza Rejtana,379000,37.0,2,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-orunia-sw-wojciech-lipce-tadeusza-rejtana-37m2-mzn2046184492,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvdGVrdG9uY2FwaS85L3Rla3RvbmNhcGlfbXNfVEMyNjYyNzBfMS5qcGcjdj0xXzM4MTA2MzMzNTg=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-orunia-sw-wojciech-lipce-37-m.jpg,-1,wtórny,C.O. elektryczne,2,1,1,0,0,1,0,0,0,0,18.6352858,54.3286583
Gdańsk,Angielska Grobla,385581,30.0,1,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-angielska-grobla-30m2-mzn2046273438,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcG03NjM1NHMvZi9wbTc2MzU0c19tc182MjgyODVfMS5qcGcjdj0xXzM4MTA3NTIxNzE=/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-srodmiescie-30-m.jpg,2024,wtórny,-1,4,0,0,0,0,0,0,0,0,0,18.6704387,54.3508975
Gdańsk,Platynowa,449000,31.0,1,3.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-orunia-gorna-gdansk-poludnie-platynowa-31m2-mzn2046226571,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYm5taW8vYy9ibm1pb19tc18zMDk2MDdfMS5qcGcjdj0xXzM3OTU4Nzk2OTI=/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-orunia-gorna-gdansk-poludnie-31-m.jpg,2008,wtórny,Inne,3,1,1,0,0,1,0,1,0,0,18.6256186,54.3249803
Gdańsk,Wincentego Witosa,450000,35.0,1,5.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-chelm-wincentego-witosa-35m2-mzn2046238460,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZzg3OTI3L2YvZzg3OTI3X21zX0dXNTQ5NTQzXzEuanBnI3Y9MV8zODEwMjY3MzY2/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-chelm-35-m.jpg,1986,wtórny,C.O. miejskie,10,1,1,1,1,0,0,1,0,0,18.61518,54.3395333
Gdańsk,Juliusza Słowackiego,480000,29.0,1,3.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-juliusza-slowackiego-29m2-mzn2045954109,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYm5ob21lLzgvYm5ob21lX21zXzUzNTAzNF8xLmpwZyN2PTFfMzgwMDEyOTg0Mg==/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-wrzeszcz-29-m.jpg,-1,wtórny,C.O. miejskie,3,1,1,0,1,0,0,1,0,0,18.5843371,54.3801356
Gdańsk,Jagiellońska,490000,46.0,2,7.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-jagiellonska-46m2-mzn2046212882,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZG9taG91c2UvNy9kb21ob3VzZV9tc19ESDY5OTMxOV8xLmpwZyN2PTFfMzgxMDM2MzI4MA==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-przymorze-46-m.jpg,1973,wtórny,C.O. miejskie,10,1,1,0,1,1,0,1,0,0,18.5972609,54.4133432
Gdańsk,Wiosny Ludów,499900,26.0,1,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-wiosny-ludow-26m2-mzn2046274585,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcG03NjM1NHMvZC9wbTc2MzU0c19tc18yNTUzMjdfMS5qcGcjdj0xXzM4MTA4NzgwMTI=/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-srodmiescie-26-m.jpg,-1,wtórny,-1,5,0,0,0,0,1,0,1,0,0,18.6651971,54.3563585
Gdańsk,Rzeźnicka,530000,38.0,2,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-rzeznicka-38m2-mzn2046263773,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZ21nNDYyNDYxLzEvZ21nNDYyNDYxX21zX0NQNzkwMTM1XzEuanBnI3Y9MV8zODA5NjY3Njc4/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-38-m.jpg,1958,wtórny,-1,4,0,1,0,0,0,0,0,0,0,18.6481086,54.3462218
Gdańsk,Rzeźnicka,540000,38.0,2,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-rzeznicka-38m2-mzn2046237334,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEzMjc5MS9lL28xMzI3OTFfbXNfRUMxMTExMTE3OTA5MDNfMS5qcGcjdj0xXzM4MTA4ODQ1NzI=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-38-m.jpg,1958,wtórny,-1,4,0,1,0,0,0,0,1,0,0,18.6481086,54.3462218
Gdańsk,Wielkopolska,569000,47.0,2,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-wielkopolska-47m2-mzn2046068224,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEzMDM4OC85L28xMzAzODhfbXNfRVgxMDA3ODEyNTdfMS5qcGcjdj0xXzM4MTA0OTQzOTA=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-ujescisko-lostowice-47-m.jpg,2009,wtórny,C.O. miejskie,3,1,1,0,0,1,1,0,1,1,18.5883897,54.3094474
Gdańsk,Cedrowa,629000,39.0,2,3.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-cedrowa-39m2-mzn2046263370,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbWhnZC8xL21oZ2RfbXNfTUc2NjYwMjhfMS5qcGcjdj0xXzM4MDk2NDk2Mzc=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-ujescisko-lostowice-39-m.jpg,2025,wtórny,C.O. miejskie,3,1,0,0,1,1,1,1,0,0,18.5831646,54.3370912
Gdańsk,Piastowska,629000,46.0,3,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-piastowska-46m2-mzn2046068625,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEzMjc5MS8zL28xMzI3OTFfbXNfRUMxMTExMTE1NzkxODNfMS5qcGcjdj0xXzM4MTExMDI1NTE=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-przymorze-46-m.jpg,1970,wtórny,C.O. miejskie,10,1,1,1,1,0,0,1,0,0,18.5941612,54.4171752
Gdańsk,Niccola Paganiniego,649000,56.0,3,9.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-suchanino-niccola-paganiniego-56m2-mzn2046162820,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEwNTA3OC9lL28xMDUwNzhfbXNfMjIyMzU5XzEuanBnI3Y9MV8zODEwODMyOTU4/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-suchanino-56-m.jpg,1977,wtórny,C.O. miejskie,10,0,1,0,0,0,0,1,0,0,18.6082833,54.3551328
Gdańsk,Aleja Rzeczypospolitej,650000,46.0,2,10.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-aleja-rzeczypospolitej-46m2-mzn2046128366,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEzMDM4OC9lL28xMzAzODhfbXNfRVg0MjMyMjVfMS5qcGcjdj0xXzM4MTA3MzcwMTI=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-przymorze-46-m.jpg,1973,wtórny,C.O. miejskie,10,0,1,0,1,1,0,1,0,0,18.5934458,54.4030011
Gdańsk,Bogumiła Kobieli,667680,34.0,1,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-brzezno-bogumila-kobieli-34m2-mzn2046246992,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbWhnZC85L21oZ2RfbXNfTUc3NDUxNDFfMS5qcGcjdj0xXzM4MDgzMjA4MDk=/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-brzezno-34-m.jpg,2025,pierwotny,C.O. miejskie,3,0,1,0,1,1,0,0,1,1,18.636415,54.4020047
Gdańsk,Pastelowa,679500,59.0,3,3.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-chelm-pastelowa-59m2-mzn2046242255,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZ21nNDYxMjk1LzEvZ21nNDYxMjk1X21zX0NQMTU0NTg2NV8xLmpwZyN2PTFfMzgxMDAxMzY5Mw==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-chelm-59-m.jpg,2024,pierwotny,C.O. miejskie,4,1,0,0,1,1,0,1,0,0,18.6102115,54.3099519
Gdańsk,Powstańców Warszawskich,699000,64.0,4,4.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-suchanino-powstancow-warszawskich-64m2-mzn2046238304,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEzNzQ3NC9hL28xMzc0NzRfbXNfNjY4MTQ3XzEuanBnI3Y9MV8zNzk4ODI1NjI1/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-suchanino-64-m.jpg,1978,wtórny,-1,4,1,1,0,1,0,0,1,0,0,18.61385,54.3539
Gdańsk,Storczykowa,715000,58.0,3,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-kokoszki-storczykowa-58m2-mzn2046245028,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEzMDM4OC81L28xMzAzODhfbXNfRVgxMTYxNzkwNjVfMS5qcGcjdj0xXzM4MDg4MDAyODM=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-kokoszki-58-m.jpg,-1,wtórny,C.O. miejskie,4,1,1,0,0,1,1,1,0,0,18.5075878,54.3554217
Gdańsk,Letnicka,730000,41.0,2,4.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-letnica-aleksandra-rozankowskiego-41m2-mzn2045870943,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYm5ob21lLzMvYm5ob21lX21zXzU5NjkzNF8xLmpwZyN2PTFfMzc5NTc1OTc2NQ==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-letnica-41-m.jpg,2025,wtórny,C.O. miejskie,5,1,0,0,1,1,1,1,0,0,18.6522102,54.4030119
Gdańsk,Stężycka,739000,64.0,3,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-stezycka-64m2-mzn2046157666,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzY3MzE4LzgvbzY3MzE4X21zX0hFWDkyMTUwNl8xLmpwZyN2PTFfMzgwOTEyNTEyNA==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-jasien-64-m.jpg,2018,wtórny,C.O. miejskie,3,1,1,0,1,1,0,1,0,0,18.5436249,54.3333946
Gdańsk,Franciszka Rakoczego,756110,45.0,2,3.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-piecki-migowo-franciszka-rakoczego-45m2-mzn2044506458,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvaG9zc2EvZi9ob3NzYV9tc19DUCUyNTJGUjclMjUyRjM4XzEuanBnI3Y9MV8zNTg0NTkxNDIx/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-centralpark-gdansk-45-m.jpg,2026,pierwotny,-1,17,0,0,0,0,0,0,0,0,1,18.58099222,54.35856939
Gdańsk,Franciszka Rakoczego,758390,45.0,2,4.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-piecki-migowo-franciszka-rakoczego-45m2-mzn2044506459,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzEwNzQ3X3dpenVhbGl6YWNqYTIuanBnI3Y9MTc1NTg1NDExNg==/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-centralpark-gdansk-45-m.jpg,2026,pierwotny,-1,17,0,0,0,0,0,0,0,0,1,18.58099222,54.35856939
Gdańsk,Franciszka Rakoczego,764873,45.0,2,5.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-piecki-migowo-franciszka-rakoczego-45m2-mzn2044506460,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvaG9zc2EvNC9ob3NzYV9tc19DUCUyNTJGUjclMjUyRjU4XzIuanBnI3Y9MV8zNTg0NTkxNDY1/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-centralpark-gdansk-45-m.jpg,2026,pierwotny,-1,17,0,0,0,0,0,0,0,0,1,18.58099222,54.35856939
Gdańsk,Aleksandry Gabrysiak,765000,71.0,3,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-aleksandry-gabrysiak-71m2-mzn2045896707,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzY3MzE4LzUvbzY3MzE4X21zX0hFWDc0OTY1Ml8xLmpwZyN2PTFfMzgxMTE4MjA5OQ==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-jasien-71-m.jpg,2013,wtórny,C.O. miejskie,2,1,1,0,1,1,0,0,1,0,18.5572582,54.334928
Gdańsk,Bulońska,789000,58.0,3,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-piecki-migowo-bulonska-58m2-mzn2046162640,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvdHlzemtpZXcvZi90eXN6a2lld19tc19UWTk1MDMxNF8xLmpwZyN2PTFfMzgwOTI0ODIxNw==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-piecki-migowo-58-m.jpg,1990,wtórny,C.O. miejskie,4,1,1,0,0,0,0,1,0,0,18.5777994,54.3519734
Gdańsk,Kartuska,793271,53.0,4,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-siedlce-kartuska-53m2-mzn2046190350,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYm5ob21lYnJvMS80L2JuaG9tZWJybzFfbXNfOTE2MjM3LTRfMS5qcGcjdj0xXzM3ODk3MzgyNTA=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-siedlce-53-m.jpg,-1,pierwotny,C.O. miejskie,6,0,0,0,1,1,0,1,0,0,18.6162,54.3495
