city,street,price_pln,size_m2,rooms,floor,detail_url,image_url,year_built,market,heating,total_floors,intercom,basement,furnished,elevator,parking_space,gated_property,balcony,terrace,garden,longitude,latitude,distance_from_center,distance_from_airport,distance_from_train_station,distance_from_park,distance_from_university,distance_from_mall
Gdańsk,Sienna Grobla,1114880,42.0,2,5.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-sienna-grobla-42m2-mzn2046208819,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi8wL3BhcnRuZXJzaW5fbXNfNTQ1MzQ3XzEuanBnI3Y9MV8zODAyNjU5NDI1/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-42-m.jpg,2027,pierwotny,Co Miejskie,6,0,0,0,1,1,0,1,0,0,54.357613,18.6684215,4989.05,5000.31,,5000.07,4996.62,
Gdańsk,Piastowska,1515000,36.0,2,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zabianka-wejhera-jelitkowo-tysiaclecia-piastowska-36m2-mzn2046112741,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi8zL3BhcnRuZXJzaW5fbXNfODE3MzcxXzEuanBnI3Y9MV8zNzkyMTg3NTI3/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-zabianka-wejhera-jelitkowo-tysiaclecia-36-m.jpg,2024,wtórny,Co Miejskie,2,0,0,0,1,0,0,0,0,0,54.4218914,18.6020866,4998.76,5010.02,,5009.77,5006.33,
Gdańsk,Sienna Grobla,1610140,65.0,3,5.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-sienna-grobla-65m2-mzn2046208818,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi9mL3BhcnRuZXJzaW5fbXNfNzQ0NDk1XzEuanBnI3Y9MV8zODAyNTUwNTE4/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-65-m.jpg,2027,pierwotny,Co Miejskie,6,0,0,0,1,1,0,1,0,0,54.357613,18.6684215,4989.05,5000.31,,5000.07,4996.62,
Gdańsk,Sienna Grobla,2027750,81.0,4,5.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-sienna-grobla-81m2-mzn2046207459,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi84L3BhcnRuZXJzaW5fbXNfMjIyMjcyXzEuanBnI3Y9MV8zODAyNTUwNDkx/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-81-m.jpg,2027,pierwotny,Co Miejskie,6,0,0,0,1,1,0,1,0,0,54.35761,18.66842,4989.05,5000.31,,5000.07,4996.62,
Gdańsk,Obrońców Wybrzeża,519000,38.0,2,6.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-obroncow-wybrzeza-38m2-mzn2046158331,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvZi9tb3J6ZV9tc19QQU44MDQ2MDBfMS5qcGcjdj0xXzM4MDY4OTczNTk=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-przymorze-38-m.jpg,1973,wtórny,Co Miejskie,10,1,1,0,1,1,0,1,0,0,54.4078662,18.5922824,4998.99,5010.25,,5010.01,5006.56,
Gdańsk,Słoneczna Dolina,649000,46.0,2,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-siedlce-sloneczna-dolina-46m2-mzn2046121221,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvOC9tb3J6ZV9tc19QQU43MDgyNzFfMS5qcGcjdj0xXzM4MDg0OTc0MjI=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-siedlce-46-m.jpg,2003,wtórny,Co Miejskie,3,1,1,0,0,1,0,1,0,0,54.3434323,18.5899776,4995.93,5007.18,,5006.94,5003.5,
Gdańsk,Aleja Grunwaldzka,659000,56.0,3,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-oliwa-aleja-grunwaldzka-56m2-mzn2046210268,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvZS9tb3J6ZV9tc19QQU4xOTUwNDhfMS5qcGcjdj0xXzM3OTU3ODg4OTg=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-oliwa-56-m.jpg,1970,wtórny,Co Miejskie,11,0,1,0,1,0,0,1,0,0,54.4228974,18.5664733,5002.26,5013.52,,5013.27,5009.83,
Gdańsk,Ignacego Paderewskiego,729000,52.0,3,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-suchanino-ignacego-paderewskiego-52m2-mzn2046169418,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvMC9tb3J6ZV9tc19QQU44NTkwNjBfMS5qcGcjdj0xXzM4MDg1NDgyNjY=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-suchanino-52-m.jpg,1979,wtórny,Co Miejskie,10,0,1,1,1,0,0,1,0,0,54.3513571,18.609211,4994.47,5005.73,,5005.48,5002.04,
Gdańsk,Sołecka,1699000,90.0,4,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-solecka-90m2-mzn2046112164,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvNy9tb3J6ZV9tc19QQU43MDAxMzJfMS5qcGcjdj0xXzM4MDg0MDIyNzg=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-90-m.jpg,2018,wtórny,Co Miejskie,2,1,1,0,1,1,1,1,1,0,54.3495541,18.6475335,4990.67,5001.92,,5001.68,4998.23,
Gdańsk,Sołecka,1699000,90.0,4,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-siedlce-solecka-90m2-mzn2046112163,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvNC9tb3J6ZV9tc19QQU41Mjg2MDJfMS5qcGcjdj0xXzM4MDgzOTcxMzk=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-siedlce-90-m.jpg,2018,wtórny,Co Miejskie,2,1,1,0,1,1,1,1,1,0,54.3471528,18.6230718,4992.91,5004.17,,5003.93,5000.48,
Gdańsk,Kartuska,599000,48.0,3,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-siedlce-kartuska-48m2-mzn2046208324,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGVwcGVyaC84L3BlcHBlcmhfbXNfUEgyNDQ3MzRfMS5qcGcjdj0xXzM3OTQ3MjA2MzE=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-siedlce-48-m.jpg,1930,wtórny,Co Miejskie,3,0,1,0,0,1,0,0,0,0,54.3500127,18.628341,4992.55,5003.81,,5003.56,5000.12,
Gdańsk,Nieborowska,599000,53.0,2,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-chelm-nieborowska-53m2-mzn2046183790,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGVwcGVyaC9iL3BlcHBlcmhfbXNfUEgyMjYyMjNfMS5qcGcjdj0xXzM4MDg2NDk3ODk=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-chelm-53-m.jpg,2012,wtórny,Co Miejskie,3,1,1,0,1,1,0,1,1,0,54.3308841,18.6065456,4993.69,5004.94,,5004.7,5001.25,
Gdańsk,Chmielna,862500,27.0,1,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-chmielna-27m2-mzn2046208445,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi9kL3BhcnRuZXJzaW5fbXNfMzk2OTE5XzEuanBnI3Y9MV8zODAyNTUwNTAz/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-srodmiescie-27-m.jpg,2024,pierwotny,Co Miejskie,6,0,0,0,1,0,0,0,0,0,54.3481485,18.6578566,4989.59,5000.85,,5000.61,4997.16,
Gdańsk,Gdańska,1276603,67.0,3,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-brzezno-gdanska-67m2-mzn2046059057,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi82L3BhcnRuZXJzaW5fbXNfNDcxNTE0XzEuanBnI3Y9MV8zODAyNjUxMTU1/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-brzezno-67-m.jpg,2024,wtórny,Co Miejskie,4,1,0,0,1,1,1,1,0,0,54.40163,18.63302,4994.73,5005.99,,5005.74,5002.29,
Gdańsk,Gdańska,1471268,69.0,3,3.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-brzezno-gdanska-69m2-mzn2046059015,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi80L3BhcnRuZXJzaW5fbXNfNTc1MDE1XzEuanBnI3Y9MV8zODAyNTUwNDEw/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-brzezno-69-m.jpg,2024,wtórny,Co Miejskie,4,1,0,0,1,1,1,1,0,0,54.40163,18.63302,4994.73,5005.99,,5005.74,5002.29,
Gdańsk,Gdańska,1559514,85.0,3,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-brzezno-gdanska-85m2-mzn2046059016,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi8xL3BhcnRuZXJzaW5fbXNfMTkzODIwXzEuanBnI3Y9MV8zODAyNTQ2NDQ0/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-brzezno-85-m.jpg,2024,wtórny,Co Miejskie,4,1,0,0,1,1,1,1,0,0,54.40163,18.63302,4994.73,5005.99,,5005.74,5002.29,
Gdańsk,Gdańska,1608961,84.0,3,3.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-brzezno-gdanska-84m2-mzn2046059017,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi8yL3BhcnRuZXJzaW5fbXNfODM5MjEyXzEuanBnI3Y9MV8zODAyNTQ4MjI5/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-brzezno-84-m.jpg,2024,wtórny,Co Miejskie,4,1,0,0,1,1,1,1,0,0,54.40163,18.63302,4994.73,5005.99,,5005.74,5002.29,
Gdańsk,Gdańska,1609630,84.0,3,3.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-brzezno-gdanska-84m2-mzn2046059058,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi82L3BhcnRuZXJzaW5fbXNfOTgwNDY3XzEuanBnI3Y9MV8zODAyNTUwMzYy/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-brzezno-84-m.jpg,2024,wtórny,Co Miejskie,4,1,0,0,1,1,1,1,0,0,54.40163,18.63302,4994.73,5005.99,,5005.74,5002.29,
Gdańsk,Orłowska,399000,23.0,1,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zabianka-wejhera-jelitkowo-tysiaclecia-orlowska-23m2-mzn2046177960,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGVwcGVyaC84L3BlcHBlcmhfbXNfUEg1NzE2MTJfMS5qcGcjdj0xXzM4MDg2OTgzMjM=/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-zabianka-wejhera-jelitkowo-tysiaclecia-23-m.jpg,1970,wtórny,Co Miejskie,4,1,1,0,0,1,0,0,0,0,54.4235559,18.5856322,5000.44,5011.7,,5011.45,5008.0,
Gdańsk,Letnicka,1099000,61.0,3,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-letnica-letnicka-61m2-mzn2046207210,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZ21nNDYyNDQ5L2MvZ21nNDYyNDQ5X21zXzYyMzYyNF8xLmpwZyN2PTFfMzgwODU0Nzg1OQ==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-letnica-61-m.jpg,-1,wtórny,-1,7,0,0,0,0,0,0,0,0,0,54.3994149,18.6460387,4993.35,5004.62,,5004.37,5000.92,
Gdańsk,Aleja Generała Józefa Hallera,2070274,112.0,5,8.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-gen-jozefa-hallera-112m2-mzn2046190272,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYm5ob21lYnJvMS9iL2JuaG9tZWJybzFfbXNfMTc2MjcxLTNfMS5qcGcjdj0xXzM3ODk3MTQ4MTY=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-wrzeszcz-112-m.jpg,2025,pierwotny,-1,10,0,0,0,1,0,0,0,0,0,54.3892,18.6228,4995.08,5006.34,,5006.1,5002.65,
Gdańsk,Lawendowe Wzgórze,499000,36.0,1,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-lawendowe-wzgorze-36m2-mzn2046172478,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGVwcGVyaC9kL3BlcHBlcmhfbXNfUEg4OTk5NDdfMS5qcGcjdj0xXzM3OTg3NDUxMDk=/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-jasien-36-m.jpg,2018,wtórny,Co Miejskie,4,1,1,0,0,1,0,1,0,0,54.3288442,18.5624882,4997.85,5009.1,,5008.87,5005.42,
Gdańsk,Ksawerego Dunikowskiego,619000,43.0,2,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-brzezno-ksawerego-dunikowskiego-43m2-mzn2046121423,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvNS9tb3J6ZV9tc19QQU4xMDI5NDdfMS5qcGcjdj0xXzM4MDg1MTkyMTM=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-brzezno-43-m.jpg,1975,wtórny,Co Miejskie,4,1,1,0,0,1,0,1,0,0,54.404566,18.6417099,4994.04,5005.3,,5005.05,5001.6,
Gdańsk,Piotra Michałowskiego,780000,61.0,5,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-vii-dwor-piotra-michalowskiego-61m2-mzn2046179652,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvNy9tb3J6ZV9tc19QQU4yODI3MTFfMS5qcGcjdj0xXzM3OTA3Mjc3NjY=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-vii-dwor-61-m.jpg,1980,wtórny,Co Miejskie,7,1,1,0,1,1,0,1,0,0,54.3845532,18.5675059,5000.21,5011.46,,5011.22,5007.77,
Gdańsk,Pólnicy,790000,100.0,4,4.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-polnicy-100m2-mzn2046158652,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvZS9tb3J6ZV9tc19QQU4xMjA0NDVfMS5qcGcjdj0xXzM4MDg2NzM4MzI=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-jasien-100-m.jpg,1996,wtórny,Co Własne,4,0,1,0,0,1,0,1,0,0,54.3422194,18.5632283,4998.46,5009.71,,5009.48,5006.03,
Gdańsk,Pagórkowa,1129000,100.0,4,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-piecki-migowo-pagorkowa-100m2-mzn2046062756,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvNi9tb3J6ZV9tc19QQU44ODIwNTlfMS5qcGcjdj0xXzM4MDgzOTUzMjY=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-piecki-migowo-100-m.jpg,2014,wtórny,Co Miejskie,2,0,1,0,0,1,0,1,0,0,54.3449822,18.589094,4996.1,5007.35,,5007.11,5003.66,
Gdańsk,Chłopska,359000,19.0,1,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-chlopska-19m2-mzn2046086527,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvNS9tb3J6ZV9tc19QQU44Nzg5MzlfMS5qcGcjdj0xXzM4MDgzODc2ODA=/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-przymorze-19-m.jpg,1966,wtórny,Co Miejskie,4,0,1,0,0,0,0,0,0,0,54.4147207,18.588233,4999.74,5011.0,,5010.75,5007.3,
Gdańsk,Hokejowa,499000,42.0,2,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-hokejowa-42m2-mzn2046180480,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGVwcGVyaC9kL3BlcHBlcmhfbXNfUEgyMDQ1ODNfMS5qcGcjdj0xXzM3OTg2ODg3MDQ=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-ujescisko-lostowice-42-m.jpg,2022,wtórny,Co Miejskie,4,0,1,0,0,1,0,0,0,1,54.307539,18.5965608,4993.46,5004.71,,5004.48,5001.03,
Gdańsk,Andrzeja Grubby,559000,38.0,2,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-andrzeja-grubby-38m2-mzn2046183942,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGVwcGVyaC83L3BlcHBlcmhfbXNfUEg0NzcwNTlfMS5qcGcjdj0xXzM3OTg3NjYwOTY=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-ujescisko-lostowice-38-m.jpg,2015,wtórny,Co Miejskie,4,0,1,0,0,1,0,0,1,1,54.3066763,18.5957051,4993.5,5004.75,,5004.52,5001.07,
Gdańsk,Łąkowa,731316,34.0,1,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-lakowa-34m2-mzn2045918820,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi8xL3BhcnRuZXJzaW5fbXNfNTgyNzY3XzEuanBnI3Y9MV8zODAyNTI2OTc0/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-srodmiescie-34-m.jpg,2024,wtórny,Co Miejskie,5,1,0,0,1,1,0,1,0,0,54.34508,18.64785,4990.41,5001.66,,5001.42,4997.97,
Gdańsk,Powstańców Warszawskich,1080000,63.0,3,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-siedlce-powstancow-warszawskich-63m2-mzn2046203934,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGVwcGVyaC9lL3BlcHBlcmhfbXNfUEg1NjIxMDhfMS5qcGcjdj0xXzM3OTA4NTA4Mjc=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-siedlce-63-m.jpg,2023,wtórny,Co Miejskie,3,0,1,0,1,1,0,1,0,0,54.3550613,18.631156,4992.53,5003.79,,5003.55,5000.1,
Gdańsk,Bolesława Leśmiana,1175000,45.0,2,4.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-boleslawa-lesmiana-45m2-mzn2046179639,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvYS9tb3J6ZV9tc19QQU4yMzQwMTZfMS5qcGcjdj0xXzM3ODU0MDY5MDk=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-wrzeszcz-45-m.jpg,2025,wtórny,Co Miejskie,5,1,1,0,1,0,0,1,0,0,54.38219,18.58909,4997.99,5009.25,,5009.01,5005.56,
Gdańsk,Pastelowa,575000,39.0,2,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-pastelowa-39m2-mzn2046122451,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvMC9tb3J6ZV9tc19QQU4yNTYyMTFfMS5qcGcjdj0xXzM3OTU4Nzc2MzY=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-ujescisko-lostowice-39-m.jpg,2023,wtórny,Co Miejskie,4,0,1,0,1,1,0,0,0,1,54.30923,18.61152,4992.1,5003.35,,5003.11,4999.67,
Gdańsk,Krzemowa,640000,61.0,3,4.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-orunia-gorna-gdansk-poludnie-krzemowa-61m2-mzn2045896979,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvNi9tb3J6ZV9tc19QQU43NTQzNjhfMS5qcGcjdj0xXzM4MDgzNzk5ODg=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-orunia-gorna-gdansk-poludnie-61-m.jpg,1990,wtórny,Co Miejskie,4,0,1,0,0,0,0,1,0,0,54.3255359,18.6195481,4992.15,5003.41,,5003.17,4999.72,
Gdańsk,Kazimierza Wielkiego,675000,51.0,3,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-kazimierza-wielkiego-51m2-mzn2045922615,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvYy9tb3J6ZV9tc19QQU4yNDE1MTVfMS5qcGcjdj0xXzM4MDI1Njk2NDE=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-ujescisko-lostowice-51-m.jpg,2018,wtórny,Co Miejskie,2,0,1,0,0,1,1,1,0,0,54.2973607,18.6083801,4991.8,5003.05,,5002.81,4999.37,
Gdańsk,Kombatantów,699000,48.0,2,4.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zaspa-kombatantow-48m2-mzn2046081107,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzYxODA4LzMvbzYxODA4X21zX05OOTcyOTMwXzEuanBnI3Y9MV8zODAyNDUwNTIx/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-zaspa-48-m.jpg,1980,wtórny,-1,10,0,0,0,0,1,0,1,0,0,54.3970065,18.6108428,4996.64,5007.9,,5007.65,5004.21,
Gdańsk,Bernarda Filarskiego,840600,41.0,2,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-letnica-bernarda-filarskiego-41m2-mzn2045897697,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvMy9tb3J6ZV9tc19QQU43MTk3MzhfMS5qcGcjdj0xXzM4MDg0OTMyODY=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-letnica-41-m.jpg,2024,wtórny,Co Miejskie,5,1,1,1,1,1,1,0,1,1,54.401622,18.652402,4992.85,5004.11,,5003.86,5000.42,
Gdańsk,Jaśkowa Dolina,515000,27.0,1,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-jaskowa-dolina-27m2-mzn2046067875,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvMy9tb3J6ZV9tc19QQU40MjIxNDVfMS5qcGcjdj0xXzM4MDgzODc4MTA=/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-wrzeszcz-27-m.jpg,1900,wtórny,Elektryczne,2,1,1,0,0,1,0,0,0,0,54.375589,18.6062565,4995.99,5007.25,,5007.01,5003.56,
Gdańsk,Pastelowa,519000,36.0,2,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-pastelowa-36m2-mzn2046137213,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvMy9tb3J6ZV9tc19QQU44OTIxNjJfMS5qcGcjdj0xXzM3OTIxMDE3MDM=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-ujescisko-lostowice-36-m.jpg,2020,wtórny,Co Miejskie,4,0,1,0,1,1,0,0,0,1,54.3102217,18.6114544,4992.16,5003.41,,5003.17,4999.72,
Gdańsk,Orłowska,599000,24.0,1,4.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zabianka-wejhera-jelitkowo-tysiaclecia-orlowska-24m2-mzn2046099845,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvYS9tb3J6ZV9tc19QQU4yNDIzNTBfMS5qcGcjdj0xXzM3OTMzOTQ5NjQ=/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-zabianka-wejhera-jelitkowo-tysiaclecia-24-m.jpg,1970,wtórny,Co Miejskie,4,0,1,0,0,1,0,0,0,0,54.422211,18.5798966,5000.93,5012.19,,5011.94,5008.49,
