city,street,price_pln,size_m2,rooms,floor,detail_url,image_url,year_built,market,heating,total_floors,intercom,basement,furnished,elevator,parking_space,gated_property,balcony,terrace,garden,latitude,longitude
Gdańsk,Stara Stocznia,1632552,73.0,3,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-stara-stocznia-73m2-mzn2045282510,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi9jL3BhcnRuZXJzaW5fbXNfNDY0NTcwXzEuanBnI3Y9MV8zODAyODkyMzkw/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-73-m.jpg,2023,wtórny,Co Miejskie,6,1,0,0,1,0,1,0,0,0,54.35584,18.66169
Gdańsk,Chmielna,2030800,77.0,1,6.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-chmielna-77m2-mzn2044960648,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi9jL3BhcnRuZXJzaW5fbXNfMTgzMDg5XzEuanBnI3Y9MV8zODAyNjU5Mzkx/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-srodmiescie-77-m.jpg,2024,pierwotny,Co Miejskie,6,0,0,0,1,0,0,0,0,0,54.3481485,18.6578566
Gdańsk,Mostek,875000,40.0,2,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-mostek-40m2-mzn2045844381,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEzNzQ3NC8zL28xMzc0NzRfbXNfNDYxMjU5XzEuanBnI3Y9MV8zNzY4OTEyODA5/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-40-m.jpg,2024,wtórny,-1,4,1,0,0,1,0,0,1,0,0,54.3516195,18.6754656
Gdańsk,Aleja Generała Józefa Hallera,2070274,112.0,5,8.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-gen-jozefa-hallera-112m2-mzn2046190272,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYm5ob21lYnJvMS9iL2JuaG9tZWJybzFfbXNfMTc2MjcxLTNfMS5qcGcjdj0xXzM3ODk3MTQ4MTY=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-wrzeszcz-112-m.jpg,2025,pierwotny,-1,10,0,0,0,1,0,0,0,0,0,54.3892,18.6228
Gdańsk,Marszałka Ferdynanda Focha,1350000,140.0,5,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-aniolki-focha-140m2-mzn2045626494,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYm43MzQ2MS8yL2JuNzM0NjFfbXNfOC0xXzI2LmpwZWcjdj0xXzM3NDM0MzYzMTk=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-aniolki-140-m.jpg,1994,wtórny,Miejskie,2,0,1,0,0,1,0,1,0,0,54.3591,18.6266
Gdańsk,Wilhelma Stryjewskiego,400000,34.0,2,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-stogi-wilhelma-stryjewskiego-34m2-mzn2045587294,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvZS9tb3J6ZV9tc19QQU43NTAwMzhfMS5qcGcjdj0xXzM4MDg3ODIwNDQ=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-stogi-34-m.jpg,1970,wtórny,Co Miejskie,4,0,1,0,0,0,0,0,0,0,54.36102,18.71712
Gdańsk,Morenowe Wzgórze,849000,72.0,3,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-piecki-migowo-morenowe-wzgorze-72m2-mzn2045912919,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZ21nNDYwNTgxLzMvZ21nNDYwNTgxX21zX1NINjA4MDQ4XzEuanBnI3Y9MV8zNzY2NTA3Nzc3/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-piecki-migowo-72-m.jpg,2015,wtórny,Co Miejskie,3,1,0,0,0,0,1,0,1,0,54.3505762,18.565513
Gdańsk,Angielska Grobla,1099000,45.0,2,5.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-angielska-grobla-45m2-mzn2045375599,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvMi9tb3J6ZV9tc19QQU42MzgxMDZfMS5qcGcjdj0xXzM3NzAxNDQ0NDU=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-45-m.jpg,2021,wtórny,Co Miejskie,6,1,1,0,1,1,1,1,0,0,54.35038,18.6619
Gdańsk,Obrońców Wybrzeża,3720000,155.0,6,4.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-obroncow-wybrzeza-155m2-mzn2044489905,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvNC9tb3J6ZV9tc19QQU42NTQ2MzFfMS5qcGcjdj0xXzM3NzAxNzI0MTc=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-przymorze-155-m.jpg,2020,wtórny,Co Miejskie,10,0,1,1,1,1,0,1,0,0,54.41001,18.59511
Gdańsk,Kowalska,649000,52.0,2,4.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-kowalska-52m2-mzn2045780148,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEzMjc5MS9jL28xMzI3OTFfbXNfRUMxMTExMTEyMjkyMTFfMS5qcGcjdj0xXzM3Njc3OTMwNzY=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-52-m.jpg,-1,wtórny,-1,4,1,1,0,0,0,0,1,0,0,54.3531348,18.6485775
Gdańsk,Aleja Jana Pawła II,850000,49.0,2,4.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zaspa-jana-pawla-ii-49m2-mzn2045840555,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvaW50ZWdyb2IvMy9pbnRlZ3JvYl9tc19JVDAxMzM3XzEuanBnI3Y9MV8zODA4ODM1MzEw/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-zaspa-49-m.jpg,-1,wtórny,C.o. miejskie,4,1,1,1,1,1,0,0,1,0,54.390711,18.598805
Gdańsk,Szafarnia,4300000,116.0,4,3.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-szafarnia-116m2-mzn2044710838,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi8yL3BhcnRuZXJzaW5fbXNfMzk0OTg4XzEuanBnI3Y9MV8zNzQ0NDg4ODEw/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-116-m.jpg,2014,wtórny,Co Miejskie,5,0,0,1,1,1,0,1,1,0,54.34993,18.66118
Gdańsk,Piastowska,2290000,74.0,2,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zabianka-wejhera-jelitkowo-tysiaclecia-piastowska-74m2-mzn2045072664,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi85L3BhcnRuZXJzaW5fbXNfMjM5MTYyXzEuanBnI3Y9MV8zNzQ2NTAwNDA2/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-zabianka-wejhera-jelitkowo-tysiaclecia-74-m.jpg,2007,wtórny,Co Własne,3,1,0,0,1,0,1,1,0,0,54.4159426,18.5854981
Gdańsk,Ofiar Grudnia 70,519000,32.0,1,4.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-ofiar-grudnia-70-32m2-mzn2045376126,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvYi9tb3J6ZV9tc19QQU42ODk1MjdfMS5qcGcjdj0xXzM3MTQ2NDYzMTQ=/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-ujescisko-lostowice-32-m.jpg,2024,wtórny,Co Miejskie,4,0,1,0,1,1,0,1,0,0,54.30735,18.58164
Gdańsk,Świętego Ducha,1199000,55.0,3,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-sw-ducha-55m2-mzn2044365339,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi81L3BhcnRuZXJzaW5fbXNfNTMyOTk1XzEuanBnI3Y9MV8zNjUwMTgzNzk2/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-55-m.jpg,2010,wtórny,Co Miejskie,4,1,0,0,1,0,0,0,0,0,54.35033,18.65379
Gdańsk,Heleny,791125,63.0,3,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-osowa-heleny-63m2-mzn2045641135,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEwNTA3OC84L28xMDUwNzhfbXNfOTY5OTg2XzEuanBnI3Y9MV8zNzg0MDc1MzI0/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-osowa-63-m.jpg,2024,pierwotny,Gazowe,3,0,1,0,1,0,0,0,0,0,54.42252,18.47577
Gdańsk,Sienna Grobla,1800000,89.0,4,5.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-sienna-grobla-89m2-mzn2045128544,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi9mL3BhcnRuZXJzaW5fbXNfNjMxNDgzXzEuanBnI3Y9MV8zNzA2NDUyNjU1/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-89-m.jpg,2024,wtórny,Co Miejskie,5,0,0,0,1,1,0,1,0,0,54.35671,18.66722
Gdańsk,Artura Grottgera,1272261,50.0,2,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-oliwa-artura-grottgera-50m2-mzn2044562742,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYm5ob21lYnJvMS9jL2JuaG9tZWJybzFfbXNfNjI3OTczXzE1LmpwZyN2PTJfMzc0NjU4MDI2Nw==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-oliwa-50-m.jpg,2024,pierwotny,-1,3,0,0,0,0,0,0,0,0,1,54.39907,18.56619
Gdańsk,Bursztynowa,3500000,90.0,4,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zabianka-wejhera-jelitkowo-tysiaclecia-bursztynowa-90m2-mzn2043138041,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi82L3BhcnRuZXJzaW5fbXNfNzE5NjYzNDM0XzEuanBnI3Y9MV8zNjczMDA1Mjc1/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-zabianka-wejhera-jelitkowo-tysiaclecia-90-m.jpg,2017,wtórny,Co Miejskie,3,1,0,0,1,1,1,0,1,1,54.4268444,18.5963633
Gdańsk,Sienna Grobla,1925000,77.0,3,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-sienna-grobla-77m2-mzn2044104599,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcGFydG5lcnNpbi82L3BhcnRuZXJzaW5fbXNfNDYyNDYwXzEuanBnI3Y9MV8zNjA3NjAxODg4/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-77-m.jpg,2023,wtórny,Co Miejskie,4,1,0,0,1,1,1,0,1,0,54.35203,18.64664
Gdańsk,Wyspa Sobieszewska,729000,61.0,3,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wyspa-sobieszewska-61m2-mzn2041362853,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbWFyaXRpbW8vMi9tYXJpdGltb19tc180XzIxLmpwZyN2PTFfMzU4MjM5MTQzNw==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-wyspa-sobieszewska-61-m.jpg,2025,pierwotny,Elektryczne,1,0,0,0,0,1,0,1,0,0,54.3118,18.9164
Gdańsk,Aleja Generała Józefa Hallera,2655455,126.0,4,10.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-gen-jozefa-hallera-126m2-mzn2044562749,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYm5ob21lYnJvMS9hL2JuaG9tZWJybzFfbXNfNzQxODQzXzEuanBnI3Y9MV8zNTM4MTE2OTMx/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-wrzeszcz-126-m.jpg,2026,pierwotny,-1,10,0,0,0,0,0,0,0,0,0,54.38894,18.62264
Gdańsk,Wojciecha Kiedrowskiego,769323,63.0,3,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-wojciecha-kiedrowskiego-63m2-mzn2045550333,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYm5ob21lYnJvMS9kL2JuaG9tZWJybzFfbXNfMjA0MTYyXzEuanBnI3Y9MV8zNjgxNTYwOTY5/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-jasien-63-m.jpg,2025,pierwotny,-1,4,0,0,0,0,0,0,0,0,0,54.34306,18.56899
Gdańsk,Wielkopolska,599000,44.0,3,5.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-wielkopolska-44m2-mzn2046241166,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYXJ0ZmxhdC8xL2FydGZsYXRfbXNfNTEzNDgxXzEuanBnI3Y9MV8zODA4Njc1Nzgx/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-ujescisko-lostowice-44-m.jpg,2018,wtórny,Co Miejskie,5,1,0,0,1,1,0,1,0,0,54.3134785,18.5901091
Gdańsk,Obrońców Wybrzeża,1379000,78.0,3,9.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-obroncow-wybrzeza-78m2-mzn2046214997,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYm5taW8vOC9ibm1pb19tc185MjA1MDlfMS5qcGcjdj0xXzM3OTQ3OTA3Njk=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-przymorze-78-m.jpg,2012,wtórny,Co Miejskie,16,1,0,0,1,0,0,1,0,0,54.4096481,18.5959574
Gdańsk,Oliwska,499000,48.0,2,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-nowy-port-oliwska-48m2-mzn2046152775,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYXJ0ZmxhdC9lL2FydGZsYXRfbXNfMjUzODM5XzEuanBnI3Y9MV8zNzk4NzUxOTEx/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-nowy-port-48-m.jpg,1959,wtórny,Co Miejskie,3,1,1,0,0,0,0,1,0,0,54.4010258,18.6762146
Gdańsk,Aleja Jana Pawła II,849000,49.0,2,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zaspa-aleja-jana-pawla-ii-49m2-mzn2046226422,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYm5taW8vZS9ibm1pb19tc181NjY3MzhfMS5qcGcjdj0xXzM3OTU4Nzk2NzE=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-zaspa-49-m.jpg,2003,wtórny,Co Miejskie,4,1,1,0,1,0,0,1,0,0,54.3906058,18.5987074
Gdańsk,Starowiejska,899000,45.0,2,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-letnica-starowiejska-45m2-mzn2046142757,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYm5taW8vNC9ibm1pb19tc18xMjUwMTNfMS5qcGcjdj0xXzM3OTMzNjcwOTA=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-letnica-45-m.jpg,2023,wtórny,Co Miejskie,4,1,0,0,1,1,0,1,0,0,54.4010982,18.6498059
Gdańsk,Jaglana,444769,22.0,1,4.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-jaglana-22m2-mzn2046122262,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEyMzQ4NS8yL28xMjM0ODVfbXNfRUM3ODI0MzBfMS5qcGcjdj0xXzM3OTU3NjEwMDk=/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-srodmiescie-22-m.jpg,2016,wtórny,-1,10,0,0,0,1,0,0,1,0,0,54.34406,18.65675
Gdańsk,Jaglana,781050,39.0,2,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-jaglana-39m2-mzn2046178024,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEyMzQ4NS9hL28xMjM0ODVfbXNfRUMxMTYwNjZfMS5qcGcjdj0xXzM3OTMzNjY0Njc=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-39-m.jpg,2017,wtórny,-1,6,0,0,0,1,0,0,0,0,0,54.34337,18.65663
Gdańsk,Juliusza Słowackiego,480000,29.0,1,3.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-juliusza-slowackiego-29m2-mzn2045954109,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYm5ob21lLzgvYm5ob21lX21zXzUzNTAzNF8xLmpwZyN2PTFfMzgwMDEyOTg0Mg==/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-wrzeszcz-29-m.jpg,-1,wtórny,Co Miejskie,3,1,1,0,1,0,0,1,0,0,54.3801356,18.5843371
Gdańsk,Słabego,650000,48.0,2,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-matarnia-mjr-mieczyslawa-slabego-48m2-mzn2044766393,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEyMzQ4NS9kL28xMjM0ODVfbXNfRUMxNTY5MDFfMS5qcGcjdj0xXzM4MDMwNTUyODE=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-matarnia-48-m.jpg,2018,wtórny,Co Miejskie,5,1,0,1,1,0,1,1,0,0,54.37166,18.52597
Gdańsk,Jaglana,722256,36.0,2,6.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-jaglana-36m2-mzn2045212350,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEyMzQ4NS9kL28xMjM0ODVfbXNfRUM0MzM2NzVfMS5qcGcjdj0xXzM3OTU3NjA5ODM=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-36-m.jpg,2016,wtórny,-1,10,0,0,0,1,0,0,1,0,0,54.34406,18.65675
Gdańsk,Aleja Jana Pawła II,1099000,49.0,2,7.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zaspa-aleja-jana-pawla-ii-49m2-mzn2045850362,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvcG4zL2IvcG4zX21zXzY4NSUyNTJGMzA3MSUyNTJGT01TXzEuanBnI3Y9MV8zNzQxMDUyMjQ4/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-zaspa-49-m.jpg,2015,wtórny,C.O. Z SIECI MIEJSKIEJ,11,0,1,0,1,1,0,1,0,0,54.4000315,18.6048613
Gdańsk,Sienna Grobla,1600000,77.0,3,3.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-sienna-grobla-77m2-mzn2044499412,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvamF0Y3phay8wL2phdGN6YWtfbXNfSkowMjU3Nl8xLmpwZyN2PTFfMzgwODgzNTc4Nw==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-77-m.jpg,2024,wtórny,C.o. miejskie,4,1,1,0,1,1,1,0,1,0,54.356569,18.667013
Gdańsk,Hokejowa,469000,30.0,2,3.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-hokejowa-30m2-mzn2046168726,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYmJyb2tlci85L2Jicm9rZXJfbXNfODMzNjM2XzAuanBnI3Y9MV8zNzgyODA2OTAw/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-ujescisko-lostowice-30-m.jpg,2007,wtórny,Miejskie,3,0,1,1,1,1,0,1,0,0,54.3097446,18.5893527
Gdańsk,Krzysztofa Kamila Baczyńskiego,799000,73.0,4,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-pomorskie-gdansk-baczynskiego-73m2-mzn2046234640,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYWxsZWdyb3ByeS9iL2FsbGVncm9wcnlfbXNfMTA4NjM2NzU5OV8xLmpwZyN2PTFfMzc5ODI2NjE4Mw==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-baczynskiego-73-m.jpg,1991,wtórny,-1,10,0,1,0,1,0,1,0,0,0,54.3897455,18.6232948
Gdańsk,Konrada Korzeniowskiego,859000,70.0,4,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-pomorskie-gdansk-korzeniowskiego-70m2-mzn2046204318,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYWxsZWdyb3ByeS9kL2FsbGVncm9wcnlfbXNfMTA4NjI0MjA5OF8xLmpwZyN2PTFfMzc5MTQ2MTMyNg==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-korzeniowskiego-70-m.jpg,-1,wtórny,-1,2,0,1,1,0,0,0,0,0,0,54.40669956,18.63518338
Gdańsk,Prezydenta Lecha Kaczyńskiego,680000,43.0,2,2.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-prezydenta-lecha-kaczynskiego-43m2-mzn2046184614,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYmJyb2tlci9mL2Jicm9rZXJfbXNfODMzNjkxXzAuanBnI3Y9MV8zNzg2NjEyOTc0/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-przymorze-43-m.jpg,1970,wtórny,Miejskie,4,0,1,1,0,0,0,1,0,0,54.416667,18.583333
Gdańsk,Pilotów,515000,31.0,1,10.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zaspa-pilotow-31m2-mzn2045878341,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEzNzQ3NC9jL28xMzc0NzRfbXNfMTUwNDc2XzEuanBnI3Y9MV8zNzg3NTU5MzQ5/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-zaspa-31-m.jpg,1970,wtórny,-1,10,0,1,0,1,1,0,1,0,0,54.3942911,18.5893124
Gdańsk,Hołdu Pruskiego,750000,54.0,3,0.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-oliwa-holdu-pruskiego-54m2-mzn2046081191,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZzg3OTI3L2EvZzg3OTI3X21zX0dXMjgxOTUzXzEuanBnI3Y9MV8zNzk4NzUyMDUx/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-oliwa-54-m.jpg,1890,wtórny,Gazowe,2,1,1,0,0,1,0,0,0,1,54.4106045,18.5701735
Gdańsk,Michała Ogińskiego,699000,66.0,4,10.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-siedlce-michala-oginskiego-66m2-mzn2046068281,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvNDB6YTQwLzYvNDB6YTQwX21zX1BPOTQ1Ny0yXzEuanBnI3Y9MV8zODAyNDU4NzYy/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-siedlce-66-m.jpg,1970,wtórny,C.o z sieci miejskiej,10,0,1,0,1,0,0,1,0,0,54.34794,18.6126266
Gdańsk,Gdańsk,265000,55.0,3,1.0,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-pomorskie-gdansk-55m2-mzn2046210223,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYmFybm5ldC9lL2Jhcm5uZXRfbXNfMzcxMDZfMC5qcGcjdj0yXzM3OTQ2ODA0MDc=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-55-m.jpg,-1,wtórny,Własne gazowe,2,0,0,0,0,1,0,1,0,0,54.3520252,18.6466384
