city,street,price_pln,size_m2,rooms,floor,detail_url,image_url,year_built,coords
Gdańsk,Romana Dmowskiego,1785015,84 m²,4 pokoje,piętro 3/3,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-romana-dmowskiego-84m2-mzn2045898215,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbWFndXJhLzQvbWFndXJhX21zXzYzXzYuanBlZyN2PTFfMzc0NDcyMjIxMA==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-wrzeszcz-84-m.jpg,1960,"54.3795,18.6078"
Gdańsk,Lawendowe Wzgórze,1943515,66 m²,3 pokoje,piętro 2/3,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-lawendowe-wzgorze-66m2-mzn2045889055,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEyNTM4MS84L28xMjUzODFfbXNfODA5JTI1MkY5NzMzJTI1MkZPTVNfMS5qcGcjdj0xXzM3NDYzMDUxMTY=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-jasien-66-m.jpg,2021,"54.32615749,18.55871916"
Gdańsk,Lawendowe Wzgórze,840000,66 m²,3 pokoje,piętro 2/3,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-lawendowe-wzgorze-66m2-mzn2045913732,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYm44OTMwLzQvYm44OTMwX21zX0dIMjI4MzQ5XzEuanBnI3Y9MV8zNzUwMTgzMTUz/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-jasien-66-m.jpg,2022,"54.3285603,18.5627803"
Gdańsk,Jagiellońska,840000,104 m²,4 pokoje,piętro 12/12,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-przymorze-jagiellonska-104m2-mzn2045828904,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEyNTM4MS8xL28xMjUzODFfbXNfODAwJTI1MkY5NzMzJTI1MkZPTVNfMS5qcGcjdj0xXzM3NDI3Mzc0MTg=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-przymorze-104-m.jpg,2024,"54.41429739,18.59711981"
Gdańsk,ul. Wielkopolska,2850000,31 m²,1 pokój,piętro 3,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-wielkopolska-31m2-mzn2044874494,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzkzNzlfd2l6dWFsaXphY2phOS5qcGcjdj0xNzU0MDUyNDE0/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-quercus-gdansk-31-m.jpg,2025,"54.3111909,18.58993292"
Gdańsk,ul. Wielkopolska,2850000,31 m²,1 pokój,piętro 4,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-wielkopolska-31m2-mzn2044874482,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzkzNzlfd2l6dWFsaXphY2phNy5qcGcjdj0xNzU0MDUyNDE0/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-quercus-gdansk-31-m.jpg,2025,"54.3111909,18.58993292"
Gdańsk,ul. Wielkopolska,401000,31 m²,1 pokój,piętro 5,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-wielkopolska-31m2-mzn2044874476,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzkzNzlfd2l6dWFsaXphY2phNS5qcGcjdj0xNzU0MDUyNDE0/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-quercus-gdansk-31-m.jpg,2025,"54.3111909,18.58993292"
Gdańsk,ul. Wielkopolska,401000,40 m²,2 pokoje,piętro 5,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-wielkopolska-40m2-mzn2044874470,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzkzNzlfd2l6dWFsaXphY2phMi5qcGcjdj0xNzU0MDUyNDE0/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-quercus-gdansk-40-m.jpg,2025,"54.3111909,18.58993292"
Gdańsk,ul. Wielkopolska,405000,43 m²,2 pokoje,parter,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-wielkopolska-43m2-mzn2044874458,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzkzNzlfd2l6dWFsaXphY2phNS5qcGcjdj0xNzU0MDUyNDE0/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-quercus-gdansk-43-m.jpg,2025,"54.3111909,18.58993292"
Gdańsk,ul. Wielkopolska,405000,43 m²,2 pokoje,piętro 5,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-wielkopolska-43m2-mzn2044874469,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzkzNzlfd2l6dWFsaXphY2phNy5qcGcjdj0xNzU0MDUyNDE0/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-quercus-gdansk-43-m.jpg,2025,"54.3111909,18.58993292"
Gdańsk,ul. Wielkopolska,491108,66 m²,3 pokoje,parter,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-wielkopolska-66m2-mzn2044874473,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzkzNzlfd2l6dWFsaXphY2phNC5qcGcjdj0xNzU0MDUyNDE0/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-quercus-gdansk-66-m.jpg,2025,"54.3111909,18.58993292"
Gdańsk,Juliusza Słowackiego,491108,70 m²,3 pokoje,piętro 4/15,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-juliusza-slowackiego-70m2-mzn2045886861,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZG9taG91c2UvMC9kb21ob3VzZV9tc19ESDk4OTMwM18xLmpwZyN2PTFfMzc0NjQyODkxOQ==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-wrzeszcz-70-m.jpg,2010,"54.3790989,18.5772307"
Gdańsk,Starowiejska,495248,61 m²,3 pokoje,piętro 4/7,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-letnica-starowiejska-61m2-mzn2045895806,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzYxODA4LzcvbzYxODA4X21zX05ONDExODY4XzEuanBnI3Y9MV8zNzQ1NzA4MzEx/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-letnica-61-m.jpg,2024,"54.3998227,18.6476061"
Gdańsk,Piecki-Migowo,495248,82 m²,3 pokoje,piętro 3/3,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-piecki-migowo-82m2-mzn2045870166,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZ21nNDYxNDQzLzAvZ21nNDYxNDQzX21zXzMlMjUyRjE4MzI3JTI1MkZPTVNfMS5qcGcjdj0xXzM3NDMwNDczMTY=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-piecki-migowo-82-m.jpg,2011,"54.35975722,18.5858202"
Gdańsk,Bolesława Leśmiana,715185,32 m²,1 pokój,piętro 1/7,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-boleslawa-lesmiana-32m2-mzn2045876301,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYm5ob21lL2MvYm5ob21lX21zXzkxMDk5M18xLmpwZyN2PTFfMzc0NjAwNjIwOA==/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-wrzeszcz-32-m.jpg,-1,"54.3821893,18.5891752"
Gdańsk,Grobla III,715185,31 m²,1 pokój,piętro 1/3,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-grobla-iii-31m2-mzn2045873876,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZ21nNDYxNDQzLzUvZ21nNDYxNDQzX21zXzElMjUyRjE4MzI3JTI1MkZPTVNfMS5qcGcjdj0xXzM3NDI5Mzg0MDg=/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-grobla-iii-31-m.jpg,1960,"54.3521974,18.6543542"
Gdańsk,Żwirki i Wigury,1050000,48 m²,2 pokoje,piętro 2/10,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zaspa-zwirki-i-wigury-48m2-mzn2045773739,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbWFndXJhLzMvbWFndXJhX21zXzYwXzIwLmpwZWcjdj0xXzM3MzY5MjcxNTc=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-zaspa-48-m.jpg,1977,"54.3919,18.6094"
Gdańsk,Dąbrówki,1050000,67 m²,3 pokoje,piętro 1/3,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-chelm-dabrowki-67m2-mzn2045815485,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbjEyNzEzOS9lL24xMjcxMzlfbXNfTUc0MDUxMTdfMS5qcGcjdj0xXzM3NDMzMDc3Njc=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-chelm-67-m.jpg,2001,"54.327288,18.6032499"
Gdańsk,Henryka Arctowskiego,806000,73 m²,4 pokoje,piętro 1/4,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-piecki-migowo-henryka-arctowskiego-73m2-mzn2045873432,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvYi9tb3J6ZV9tc19QQU45NjYwMzZfMS5qcGcjdj0xXzM3NDg3MzM2MzM=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-piecki-migowo-73-m.jpg,1978,"54.3592936,18.5866637"
Gdańsk,Artura Grottgera,806000,72 m²,3 pokoje,piętro 1/3,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-oliwa-artura-grottgera-72m2-mzn2045845496,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzY3MzE4LzYvbzY3MzE4X21zX0hFWDg2OTI3MF8xLmpwZyN2PTFfMzc0NjcwODIxNg==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-oliwa-72-m.jpg,2024,"54.3990269,18.5658514"
Gdańsk,Morenowe Wzgórze,1430000,36 m²,1 pokój,piętro 2/3,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-piecki-migowo-morenowe-wzgorze-36m2-mzn2045841751,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvc2hhcmthZ2VuLzAvc2hhcmthZ2VuX21zXzEyODY4JTI1MkY4NjUzJTI1MkZPTVNfMS5qcGcjdj0xXzM3Mzk3NDQ3NDc=/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-piecki-migowo-36-m.jpg,2006,"54.3502515,18.5642083"
Gdańsk,al. Grunwaldzka,1430000,38 m²,2 pokoje,piętro 9/10,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-oliwa-aleja-grunwaldzka-38m2-mzn2045841831,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvOS9tb3J6ZV9tc19QQU41NzQ5NjZfMS5qcGcjdj0xXzM3NDYzOTk2ODg=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-oliwa-38-m.jpg,1970,"54.419035,18.5660282"
Gdańsk,Marynarki Polskiej,775000,57 m²,2 pokoje,parter/3,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-nowy-port-marynarki-polskiej-57m2-mzn2045853857,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbmFkbW8xLzQvbmFkbW8xX21zXzQwNzg0MV8xLmpwZyN2PTFfMzc0MDYzNjY0Mg==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-nowy-port-57-m.jpg,-1,"54.3987,18.6682"
Gdańsk,ul. Jesionowa 6b,775000,49 m²,2 pokoje,parter/5,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-jesionowa-6b-49m2-mzn2044770953,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzExNTExX3dpenVhbGl6YWNqYTQuanBnI3Y9MTc1NDAyOTAzMg==/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-jesionowa-vita-gdansk-49-m.jpg,2026,"54.37992002,18.59714985"
Gdańsk,Śródmieście,656000,26 m²,1 pokój,piętro 3/4,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-26m2-mzn2045648728,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZ21nNDYxNDcxLzgvZ21nNDYxNDcxX21zXzEyNzE3OF8xLmpwZyN2PTFfMzc0MTI4MzUyOA==/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-srodmiescie-26-m.jpg,2025,"54.34874,18.66319"
Gdańsk,Jacka Malczewskiego,656000,49 m²,3 pokoje,piętro 2/4,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-siedlce-jacka-malczewskiego-49m2-mzn2045862867,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZG9taG91c2UvYy9kb21ob3VzZV9tc19ESDY0OTQxNF8xLmpwZyN2PTFfMzc0NjIyODk2Nw==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-siedlce-49-m.jpg,1960,"54.3483447,18.6218918"
Gdańsk,Żywiecka,699000,45 m²,2 pokoje,piętro 1/2,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-zywiecka-45m2-mzn2045830170,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZ21nNDYwNzkzLzkvZ21nNDYwNzkzX21zXzg5NTg2MF8xLmpwZyN2PTFfMzc0ODc4NTcxMg==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-wrzeszcz-45-m.jpg,-1,"54.38554,18.62447"
Gdańsk,Zaspa-Rozstaje,699000,48 m²,2 pokoje,piętro 4/10,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zaspa-48m2-mzn2045786352,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvY2FzdGxlcC8wL2Nhc3RsZXBfbXNfMjAyNSUyNTJGR0QlMjUyRktLJTI1MkZXJTI1MkYyYV8xOS5qcGcjdj0xXzM3NDg3MDEwNzQ=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-zaspa-48-m.jpg,1979,"54.3953,18.6125"
Gdańsk,ul. Cedrowa,759000,70 m²,3 pokoje,piętro 1/3,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-cedrowa-70m2-mzn2043416461,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzExMTMzX3dpenVhbGl6YWNqYTUuanBnI3Y9MTc1MzY5MDIxNA==/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-wolne-miasto-etap-vii-gdansk-70-m.jpg,2025,"54.33732026,18.58573437"
Gdańsk,ul. Cedrowa,759000,68 m²,3 pokoje,piętro 1/3,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-cedrowa-68m2-mzn2043416465,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzExMTMzX3dpenVhbGl6YWNqYTYuanBnI3Y9MTc1MzY5MDIxNA==/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-wolne-miasto-etap-vii-gdansk-68-m.jpg,2025,"54.33732026,18.58573437"
Gdańsk,ul. Cedrowa,799000,70 m²,3 pokoje,piętro 3/3,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-cedrowa-70m2-mzn2044094759,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzExMTMzX3dpenVhbGl6YWNqYTUuanBnI3Y9MTc1MzY5MDIxNA==/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-wolne-miasto-etap-vii-gdansk-70-m.jpg,2025,"54.33732026,18.58573437"
Gdańsk,ul. Cedrowa,799000,74 m²,4 pokoje,piętro 2/3,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-ujescisko-lostowice-cedrowa-74m2-mzn2044094756,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL2Rld2Vsb3Blcnp5LzExMTMzX3dpenVhbGl6YWNqYTEwLmpwZyN2PTE3NTM2OTAyMTQ=/3x2_xs:fill_and_crop/mieszkanie-w-inwestycji-wolne-miasto-etap-vii-gdansk-74-m.jpg,2025,"54.33732026,18.58573437"
Gdańsk,Leszczynowa,2299000,64 m²,3 pokoje,parter/2,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-leszczynowa-64m2-mzn2045851145,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvdGVrdG9uY2FwaS9iL3Rla3RvbmNhcGlfbXNfVEM5MDAxNDVfMS5qcGcjdj0xXzM3NDMzNDkzNTQ=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-jasien-64-m.jpg,2012,"54.3349,18.5595"
Gdańsk,al. Jana Pawła II,2299000,50 m²,2 pokoje,piętro 9/12,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zaspa-aleja-jana-pawla-ii-50m2-mzn2045867187,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYXJ0ZmxhdC8xL2FydGZsYXRfbXNfNzY5NzMyXzEuanBnI3Y9MV8zNzQ2MzMyODY5/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-zaspa-50-m.jpg,2013,"54.3970455,18.6003247"
Gdańsk,Jasień,510000,68 m²,3 pokoje,piętro 2/4,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-prof-jerzego-stankiewicza-68m2-mzn2045849746,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbW9yemUvMi9tb3J6ZV9tc19QQU45ODc4MzBfMS5qcGcjdj0xXzM3NDU3NDAxOTI=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-jasien-68-m.jpg,2024,"54.3355368,18.5543915"
Gdańsk,Piastowska,510000,64 m²,2 pokoje,piętro 2/3,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zabianka-wejhera-jelitkowo-tysiaclecia-piastowska-64m2-mzn2045754714,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEyNTM4MS9iL28xMjUzODFfbXNfNzY5JTI1MkY5NzMzJTI1MkZPTVNfMS5qcGcjdj0xXzM3NDg3MDg2MDg=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-zabianka-wejhera-jelitkowo-tysiaclecia-64-m.jpg,2006,"54.42166293,18.59978914"
Gdańsk,Sucha,589000,90 m²,4 pokoje,piętro 16/16,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-letnica-sucha-90m2-mzn2045705311,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZXN0YXRpYy85L2VzdGF0aWNfbXNfT045NzkyODRfMS5qcGcjdj0xXzM3NDQ0NDA2NDI=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-letnica-90-m.jpg,2020,"54.39463,18.6434832"
Gdańsk,Stary Rynek Oliwski,589000,81 m²,3 pokoje,piętro 1/2,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-oliwa-stary-rynek-oliwski-81m2-mzn2045881336,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZG9taG91c2UvYS9kb21ob3VzZV9tc19ESDY0ODY3MV8xLmpwZyN2PTFfMzc0MzYyNDc0OQ==/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-oliwa-81-m.jpg,1880,"54.4089457,18.5577367"
Gdańsk,Juliusza Słowackiego,599000,29 m²,1 pokój,piętro 3/3,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-wrzeszcz-juliusza-slowackiego-29m2-mzn2045648942,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYm5ob21lLzIvYm5ob21lX21zXzY2ODk3OF8xLmpwZyN2PTFfMzc0ODcxMjIyNQ==/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-wrzeszcz-29-m.jpg,1960,"54.38014,18.58434"
Gdańsk,Lawendowe Wzgórze,840000,66 m²,3 pokoje,piętro 2/3,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-lawendowe-wzgorze-66m2-mzn2045913732,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYm44OTMwLzQvYm44OTMwX21zX0dIMjI4MzQ5XzEuanBnI3Y9MV8zNzUwMTgzMTUz/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-jasien-66-m.jpg,2022,"54.3285603,18.5627803"
Gdańsk,Myśliwska,840000,51 m²,2 pokoje,piętro 1/2,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-piecki-migowo-mysliwska-51m2-mzn2045852885,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvYm44OTMwLzAvYm44OTMwX21zX0dIOTYxNTMyXzEuanBnI3Y9MV8zNzQzNTkyNzg4/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-piecki-migowo-51-m.jpg,2012,"54.35089,18.55848"
Gdańsk,Chmielna,730000,73 m²,3 pokoje,piętro 5/6,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-chmielna-73m2-mzn2045885467,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzEyNTM4MS8yL28xMjUzODFfbXNfODA4JTI1MkY5NzMzJTI1MkZPTVNfMS5qcGcjdj0xXzM3NDU2NTI0NzQ=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-73-m.jpg,2024,"54.34823117,18.65786219"
Gdańsk,Hoża,730000,53 m²,3 pokoje,parter/4,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-stogi-hoza-53m2-mzn2045634552,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbzYxODA4LzgvbzYxODA4X21zX05ONDUzMDAwXzEuanBnI3Y9MV8zNzQ2Mzg3NjQz/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-stogi-53-m.jpg,-1,"54.35988,18.71331"
Gdańsk,Lawendowe Wzgórze,1452700,55 m²,3 pokoje,piętro 3/6,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-jasien-lawendowe-wzgorze-55m2-mzn2045851558,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvaG9tZWFzc2V0LzcvaG9tZWFzc2V0X21zX0hTMjQ2OTAwXzEuanBnI3Y9MV8zNzQwMzQ0Mzk3/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-jasien-55-m.jpg,2022,"54.32659,18.56149"
Gdańsk,Ks. Jerzego Popiełuszki,1452700,68 m²,3 pokoje,piętro 4/6,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-srodmiescie-ks-jerzego-popieluszki-68m2-mzn2045859639,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvbWFyaW5hMS84L21hcmluYTFfbXNfRUM2NjI4MjNfMS5qcGcjdj0xXzM3NDQ0MTQxMDc=/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-srodmiescie-68-m.jpg,2025,"54.3610143,18.6541795"
Gdańsk,Pilotów,600000,31 m²,1 pokój,piętro 10/10,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-zaspa-pilotow-31m2-mzn2045883369,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZ21nNDYwODA5L2MvZ21nNDYwODA5X21zX0hBMDE1NjgyXzEuanBnI3Y9MV8zNzU0NjQxNTk3/3x2_xs:fill_and_crop/kawalerka-na-sprzedaz-gdansk-zaspa-31-m.jpg,1977,"54.391813,18.591568"
Gdańsk,Morenowe Wzgórze,600000,72 m²,3 pokoje,parter/3,https://www.morizon.pl/oferta/sprzedaz-mieszkanie-gdansk-piecki-migowo-morenowe-wzgorze-72m2-mzn2045912919,https://img1.staticmorizon.com.pl/thumb/aHR0cDovL21lZGlhLmRvbXkucGwvaW1nL3pkamVjaWEvZ21nNDYwNTgxLzMvZ21nNDYwNTgxX21zX1NINjA4MDQ4XzEuanBnI3Y9MV8zNzQ1NzA4MjU2/3x2_xs:fill_and_crop/mieszkanie-na-sprzedaz-gdansk-piecki-migowo-72-m.jpg,2015,"54.3506,18.5655"
